Time,Z4383,Z8722,Z9657,Z8246,Z0353,Z0113,Z3993,Z1140,Z6623,Z3162,Z8043,Z1326,Z8397,Z3240,Z3953,Z6782,Z8627,Z5758,Z6929,Z6872
2025-01-22 14:06:11,21.34,27.27,26.74,25.85,26.88,3.34,1.79,1.62,20.54,2.43,24.15,0.83,4.5,3.67,1.25,29.29,3.43,4.96,1.81,4.5
2025-01-22 14:06:12,20.85,4.13,1.52,3.4,26.85,3.07,0.65,2.91,4.67,25.99,23.18,24.92,3.44,2.46,1.9,2.28,2.97,25.16,25.51,2.13
2025-01-22 14:06:13,1.28,2.81,3.86,1.32,29.74,4.52,20.51,1.42,2.41,4.49,21.75,3.79,2.39,1.98,25.49,27.18,4.4,23.21,2.59,4.68
2025-01-22 14:06:14,22.62,4.53,1.74,26.35,0.56,1.24,3.67,1.88,1.22,22.12,3.25,2.2,4.2,27.98,0.71,1.89,4.45,0.83,26.09,4.79
2025-01-22 14:06:15,26.93,1.1,23.22,3.99,25.55,1.16,24.58,3.66,21.11,29.01,2.35,3.6,24.04,2.82,25.68,21.56,3.49,0.64,21.86,2.09
2025-01-22 14:06:16,2.68,4.76,21.4,3.6,1.36,1.11,0.8,4.64,0.66,4.67,1.24,25.18,3.03,24.04,25.43,29.2,1.1,1.36,4.45,22.68
2025-01-22 14:06:17,2.59,1.49,4.9,1.2,3.12,4.88,1.34,1.55,20.37,29.82,3.68,29.2,0.71,0.81,28.55,2.45,1.85,2.73,2.98,20.71
2025-01-22 14:06:18,3.45,4.03,1.23,0.84,23.07,1.83,4.08,3.23,0.59,1.77,1.77,0.7,1.87,21.95,1.31,29.88,4.97,4.67,1.7,1.59
2025-01-22 14:06:19,3.45,1.33,1.99,1.86,3.05,1.01,25.77,3.95,1.48,1.85,2.87,2.31,0.9,1.86,2.77,1.43,3.42,0.56,25.49,26.28
2025-01-22 14:06:20,3.71,20.39,28.58,0.64,1.31,4.49,27.37,3.41,2.56,2.14,27.53,1.53,1.26,27.14,1.32,1.91,21.14,4.23,1.15,0.51
2025-01-22 14:06:21,3.51,24.36,23.06,20.16,1.73,2.45,26.17,0.83,1.09,0.74,3.81,24.99,1.7,1.84,4.95,3.61,1.86,0.66,22.61,1.76
2025-01-22 14:06:22,4.18,1.69,23.92,22.97,1.79,2.23,2.8,1.54,1.62,25.94,4.16,4.48,27.45,3.09,21.84,2.66,2.53,0.84,28.28,4.12
2025-01-22 14:06:23,1.89,20.22,1.62,1.97,4.24,24.33,4.08,2.94,24.39,22.68,1.53,0.77,1.18,21.83,4.21,4.08,22.5,3.15,1.04,2.25
2025-01-22 14:06:24,28.47,23.89,29.54,1.81,0.72,4.18,4.47,3.28,21.73,0.88,22.39,26.75,1.45,21.07,3.46,4.26,4.43,22.63,1.25,1.64
2025-01-22 14:06:25,2.89,29.09,2.26,3.96,23.24,2.28,22.95,1.14,21.32,21.69,3.43,1.9,1.0,22.47,1.86,0.7,24.61,3.44,3.04,1.17
2025-01-22 14:06:26,0.65,4.78,22.62,20.53,0.68,2.64,1.02,20.8,0.67,23.05,2.98,0.93,0.61,1.06,28.75,23.31,21.27,3.41,0.82,25.14
2025-01-22 14:06:27,21.41,4.69,21.39,2.28,3.34,1.15,0.52,1.07,26.75,1.21,2.68,4.7,23.66,23.71,27.42,28.99,4.48,2.28,1.44,4.04
2025-01-22 14:06:28,3.84,2.79,0.78,3.77,3.93,1.92,0.75,1.75,4.59,27.49,23.44,4.54,1.19,2.97,25.97,2.25,1.88,0.78,4.41,2.06
2025-01-22 14:06:29,24.21,25.52,1.33,1.75,22.93,4.77,4.03,1.17,28.25,1.61,1.67,25.0,4.17,2.29,4.59,3.23,27.16,2.73,26.16,24.38
2025-01-22 14:06:30,4.09,1.91,4.38,29.05,25.79,3.18,3.09,23.73,4.93,3.16,4.71,1.17,2.67,3.04,28.68,0.88,1.77,20.69,1.72,4.88
2025-01-22 14:06:31,20.86,0.7,4.74,28.95,1.13,1.34,1.45,4.39,21.43,0.64,22.77,2.37,1.34,27.95,29.1,0.55,21.41,23.2,26.59,2.44
2025-01-22 14:06:32,20.8,20.65,26.03,20.11,23.86,4.76,1.97,20.02,1.95,2.04,1.56,1.03,1.51,4.73,1.87,24.36,24.99,0.65,4.07,1.95
2025-01-22 14:06:33,1.75,1.03,0.52,1.93,1.29,23.8,1.44,3.93,23.86,0.66,1.62,28.65,0.98,1.88,23.84,0.58,4.91,4.2,4.35,27.48
2025-01-22 14:06:34,26.14,0.63,24.14,2.03,3.57,1.73,26.7,3.27,0.51,21.29,2.04,1.95,27.74,1.23,1.71,1.28,4.45,1.19,1.21,0.7
2025-01-22 14:06:35,1.7,2.93,26.05,3.16,0.67,3.06,26.79,0.79,21.48,1.44,3.65,24.37,20.32,3.13,1.9,27.14,1.59,3.95,20.64,22.37
2025-01-22 14:06:36,20.03,1.77,3.36,29.04,1.51,1.95,23.55,4.2,21.17,0.99,25.36,4.52,22.83,28.46,4.7,0.6,1.57,29.02,27.62,29.37
2025-01-22 14:06:37,20.84,0.63,0.5,23.97,4.16,4.7,22.08,26.02,4.67,2.96,3.57,23.79,26.57,25.53,1.83,4.99,1.14,2.09,1.37,0.7
2025-01-22 14:06:38,27.34,1.95,1.34,3.71,26.96,4.99,3.55,2.91,23.32,27.95,2.75,4.33,4.39,2.19,4.67,0.88,0.84,0.91,24.72,4.69
2025-01-22 14:06:39,2.52,29.75,1.74,1.52,23.47,0.52,2.19,20.13,1.29,24.68,29.53,4.47,1.59,1.61,1.62,3.8,27.21,1.02,27.2,4.99
2025-01-22 14:06:40,22.06,29.06,3.42,1.85,4.84,24.04,3.17,27.91,22.97,0.82,29.0,23.69,0.61,3.58,3.45,29.21,3.74,28.26,27.31,4.88
2025-01-22 14:06:41,0.97,1.64,1.69,26.62,20.96,4.37,2.87,2.93,4.07,1.51,0.81,20.3,1.74,26.93,0.93,3.45,4.59,3.35,3.4,0.82
2025-01-22 14:06:42,3.69,2.33,2.27,0.77,23.09,1.64,1.87,2.77,0.91,29.48,3.11,26.61,1.44,3.66,0.54,0.77,3.94,1.64,4.12,26.62
2025-01-22 14:06:43,27.11,1.44,2.96,1.75,0.69,4.47,23.51,0.99,3.64,1.94,2.51,4.05,0.54,3.94,1.33,3.59,1.31,1.39,29.18,27.65
2025-01-22 14:06:44,28.49,3.44,0.71,1.29,1.55,4.16,24.28,21.34,1.27,23.88,3.96,1.2,2.63,1.17,3.21,23.47,22.72,2.3,23.86,20.4
2025-01-22 14:06:45,3.54,3.96,1.4,29.03,1.24,2.47,1.45,3.71,2.84,1.1,3.17,0.56,21.25,2.33,24.9,2.44,20.22,3.17,22.88,22.72
2025-01-22 14:06:46,2.8,21.66,28.46,20.97,28.98,29.84,1.15,20.14,25.57,21.13,2.81,4.29,27.46,23.87,21.22,0.54,2.24,1.59,0.95,1.98
2025-01-22 14:06:47,1.92,2.67,3.06,3.69,1.77,23.26,22.51,20.41,0.51,1.59,1.75,2.35,1.85,4.29,3.73,25.22,4.76,1.37,2.64,21.73
2025-01-22 14:06:48,1.64,2.5,1.94,1.14,1.01,22.57,0.82,1.33,1.84,1.73,1.28,1.47,2.66,1.53,3.92,20.07,1.25,1.61,21.62,3.83
2025-01-22 14:06:49,22.05,3.82,29.16,1.13,21.33,23.78,29.61,2.38,1.5,2.44,26.21,2.83,20.04,3.71,3.01,3.75,21.83,23.61,0.85,20.4
2025-01-22 14:06:50,21.87,24.03,0.66,3.21,4.75,4.83,4.48,1.7,28.24,0.98,4.96,23.43,2.73,24.17,4.17,1.31,29.97,1.98,3.06,2.08
2025-01-22 14:06:51,0.8,20.23,3.95,1.1,3.45,1.27,4.78,29.45,1.57,24.34,4.85,4.49,2.77,23.44,24.66,22.07,25.94,2.66,3.91,22.31
2025-01-22 14:06:52,4.25,24.52,3.04,1.63,3.43,4.81,2.29,4.73,1.03,27.44,1.6,0.65,20.08,0.99,2.7,3.44,3.58,1.23,25.83,1.12
2025-01-22 14:06:53,1.13,2.58,2.08,25.49,2.71,28.6,4.79,2.18,4.3,24.26,2.91,3.21,1.22,4.66,1.81,3.74,26.96,2.69,25.17,1.87
2025-01-22 14:06:54,4.92,1.49,24.98,2.65,1.76,1.8,26.21,1.32,23.41,2.9,1.9,2.61,1.65,1.57,3.51,2.02,24.89,2.25,1.26,25.24
2025-01-22 14:06:55,1.22,1.61,29.48,4.82,21.92,24.87,25.54,27.01,4.85,3.6,1.07,4.21,1.88,1.78,21.88,4.03,20.75,1.09,25.19,29.45
2025-01-22 14:06:56,3.73,3.28,4.53,1.69,1.2,26.94,0.56,3.03,1.38,0.79,1.74,27.05,4.2,27.24,0.79,4.05,25.68,20.65,2.64,4.01
2025-01-22 14:06:57,1.9,1.87,21.99,24.94,1.3,0.79,1.23,1.55,23.04,0.99,4.52,3.68,1.47,1.82,25.87,4.21,3.29,3.17,4.11,22.88
2025-01-22 14:06:58,3.15,1.92,1.58,4.73,24.83,2.17,3.87,26.74,0.88,24.72,4.25,0.68,1.95,4.17,1.18,26.1,1.47,20.22,23.52,21.24
2025-01-22 14:06:59,1.51,4.98,29.27,29.2,4.57,1.37,0.72,4.95,2.99,20.09,25.97,1.68,3.01,1.7,1.0,1.61,0.69,2.24,4.95,4.75
2025-01-22 14:07:00,2.75,4.1,4.59,26.75,24.14,4.26,2.17,1.85,29.69,24.86,21.78,3.89,26.91,24.8,4.83,28.69,2.06,2.05,29.78,4.98
2025-01-22 14:07:01,20.96,3.41,1.67,29.35,0.8,0.6,0.67,0.57,1.75,4.0,0.87,2.61,1.26,2.78,1.83,0.52,1.22,2.21,2.35,0.73
2025-01-22 14:07:02,23.98,24.63,4.2,3.64,1.0,2.57,2.51,2.01,23.46,2.07,1.7,1.31,1.42,2.53,27.62,0.69,1.15,4.56,27.61,1.84
2025-01-22 14:07:03,24.42,1.2,0.63,3.62,1.27,23.98,0.51,2.3,21.01,1.72,1.77,22.42,3.5,1.93,4.97,2.36,4.72,25.9,3.65,3.6
2025-01-22 14:07:04,2.09,2.01,2.29,29.2,28.75,26.02,1.94,2.44,22.46,1.89,0.6,3.2,0.84,28.45,3.41,28.66,20.82,20.8,3.17,1.14
2025-01-22 14:07:05,0.57,1.83,4.52,23.39,0.9,1.61,1.59,1.87,2.63,1.31,1.81,1.27,0.69,24.96,0.98,2.86,1.36,2.06,20.59,2.49
2025-01-22 14:07:06,0.97,1.76,1.55,26.02,24.2,1.78,24.18,3.05,1.6,24.71,1.39,24.64,2.61,23.24,4.72,0.87,26.02,0.77,1.77,2.54
2025-01-22 14:07:07,4.16,2.43,0.87,0.72,2.3,1.0,21.58,22.5,1.98,2.9,26.87,3.54,22.46,23.0,1.73,1.81,25.88,0.99,2.46,29.55
2025-01-22 14:07:08,2.65,28.34,24.05,1.37,0.92,3.77,4.5,0.73,25.33,0.97,4.1,0.58,2.97,2.71,29.06,25.84,1.83,0.52,1.41,0.68
2025-01-22 14:07:09,23.13,1.22,3.95,1.02,23.68,29.48,2.35,22.59,4.38,29.46,27.22,28.66,0.65,23.18,2.62,1.07,1.83,3.29,2.65,26.97
2025-01-22 14:07:10,2.78,25.04,2.32,25.85,2.93,4.83,22.27,23.51,22.34,23.21,0.73,1.05,26.03,0.72,0.72,3.18,0.58,3.8,28.94,1.78
2025-01-22 14:07:11,4.52,1.87,2.69,4.3,1.31,22.33,4.03,1.02,28.0,1.64,0.87,27.89,26.37,4.8,4.67,1.88,1.87,1.28,29.3,3.06
2025-01-22 14:07:12,24.75,3.72,4.91,1.33,1.04,3.7,22.52,26.27,28.94,23.69,29.47,3.15,3.66,1.15,3.84,0.95,2.45,3.53,2.08,4.93
2025-01-22 14:07:13,0.88,1.08,1.83,2.59,1.52,1.08,27.66,21.04,23.99,0.69,1.05,1.26,4.49,0.81,20.12,1.3,4.89,29.93,4.28,24.67
2025-01-22 14:07:14,4.46,3.67,2.8,3.64,21.69,20.27,1.29,1.27,2.62,3.08,23.35,4.18,25.03,26.55,1.01,1.09,29.19,20.29,2.18,29.04
2025-01-22 14:07:15,4.8,1.45,4.47,2.12,4.56,25.18,23.89,1.28,29.82,3.71,4.54,3.12,3.9,4.14,28.03,1.81,27.18,22.04,4.63,4.8
2025-01-22 14:07:16,1.32,4.04,1.71,0.96,0.57,0.63,28.09,2.63,25.61,3.29,0.64,2.41,0.7,20.43,1.76,27.69,1.68,1.79,21.85,24.08
2025-01-22 14:07:17,26.39,25.77,0.84,2.36,0.66,4.4,3.0,20.56,27.38,4.92,1.1,1.04,26.25,1.91,21.61,1.02,1.46,26.52,20.17,1.63
2025-01-22 14:07:18,22.72,21.52,20.14,25.8,4.62,4.73,4.74,0.63,21.81,3.11,1.34,1.41,2.39,3.29,3.78,1.55,23.97,1.67,2.62,22.74
2025-01-22 14:07:19,1.41,1.49,20.12,1.29,23.12,23.85,3.46,4.88,4.05,25.49,26.43,2.81,29.12,28.02,24.28,29.16,0.85,3.07,3.75,24.62
2025-01-22 14:07:20,0.8,27.82,23.87,4.65,28.72,2.2,1.76,3.42,4.2,1.06,22.58,2.77,2.18,1.25,2.82,1.65,0.93,28.37,27.32,1.68
2025-01-22 14:07:21,27.58,1.39,3.43,4.1,0.84,25.72,0.68,1.53,0.84,0.57,1.5,4.84,1.04,1.98,1.05,26.21,27.88,4.47,2.82,2.01
2025-01-22 14:07:22,0.95,0.74,1.87,1.87,2.96,0.99,4.21,1.22,3.41,4.8,1.42,1.76,22.9,4.82,1.88,24.84,25.93,21.98,4.75,2.61
2025-01-22 14:07:23,24.44,22.74,28.23,1.69,0.69,3.99,3.64,23.59,23.19,26.94,20.81,1.56,1.17,25.21,0.66,3.47,2.57,0.63,22.93,3.63
2025-01-22 14:07:24,25.14,2.0,1.56,27.11,1.13,4.03,1.93,27.6,1.72,2.21,3.3,23.27,4.89,28.69,23.13,27.94,3.76,2.0,23.64,0.77
2025-01-22 14:07:25,4.29,3.05,1.5,0.9,1.25,0.82,29.32,24.01,24.73,21.69,26.47,2.04,25.12,3.48,1.63,4.67,1.06,0.83,4.4,4.22
2025-01-22 14:07:26,3.58,27.87,23.59,1.55,3.85,3.48,1.2,1.06,2.45,1.0,1.44,4.62,3.74,2.6,0.85,0.97,20.96,2.84,1.81,1.11
2025-01-22 14:07:27,3.65,1.7,1.03,20.53,2.01,1.12,0.62,0.95,1.08,1.62,21.89,27.23,23.82,1.18,4.81,1.78,4.08,23.44,1.15,1.91
2025-01-22 14:07:28,26.62,0.63,3.07,29.63,3.96,2.98,2.06,0.53,3.16,21.24,2.58,1.7,23.85,3.24,4.87,28.93,29.6,0.8,3.31,27.22
2025-01-22 14:07:29,1.54,24.95,0.69,4.35,1.89,1.41,27.89,1.09,1.38,26.79,24.05,4.95,1.64,24.02,20.3,25.86,28.14,1.04,0.87,3.88
2025-01-22 14:07:30,4.82,1.32,1.77,0.64,22.92,1.86,0.9,2.67,28.16,4.89,3.14,24.74,4.55,28.88,1.97,23.86,3.36,4.79,0.98,0.76
2025-01-22 14:07:31,4.73,4.0,1.84,23.03,1.09,25.02,20.35,4.96,25.39,20.28,3.99,0.85,4.65,0.56,3.92,2.13,4.27,24.65,1.66,4.3
2025-01-22 14:07:32,25.96,24.7,3.56,0.83,28.27,20.32,25.98,2.14,23.18,1.02,1.33,22.32,28.65,2.86,27.17,25.11,21.98,1.3,0.68,1.68
2025-01-22 14:07:33,29.2,20.31,1.68,28.09,21.92,1.99,28.44,29.65,1.76,1.84,0.84,1.19,1.43,4.11,1.26,1.59,28.46,1.63,2.6,3.25
2025-01-22 14:07:34,2.54,1.79,25.38,4.19,27.28,0.88,21.64,3.94,1.97,0.51,21.59,0.81,4.76,2.83,27.32,1.85,28.46,1.55,0.69,29.52
2025-01-22 14:07:35,1.18,1.92,20.26,4.86,20.42,0.77,1.05,27.49,27.17,2.35,2.46,20.52,22.12,28.48,3.26,27.07,1.79,3.89,0.56,23.59
2025-01-22 14:07:36,20.13,20.62,1.69,0.75,3.8,4.36,2.91,3.25,2.4,22.57,4.43,29.94,20.2,0.73,2.06,1.63,28.88,26.9,1.2,1.53
2025-01-22 14:07:37,0.98,1.45,28.12,1.56,22.28,22.78,1.84,4.01,4.25,1.74,3.02,4.96,27.22,2.94,0.93,20.04,2.5,1.3,29.55,1.39
2025-01-22 14:07:38,27.33,26.29,1.79,29.64,3.11,0.64,2.66,4.35,3.18,4.49,22.08,4.35,23.03,1.46,24.84,23.81,4.56,1.45,3.87,2.95
2025-01-22 14:07:39,1.28,26.01,2.48,1.41,27.13,2.73,21.31,20.37,27.93,0.6,3.47,2.79,3.37,22.6,2.64,4.18,0.83,2.9,21.83,4.44
2025-01-22 14:07:40,27.11,0.8,0.98,1.29,3.06,24.21,24.43,4.69,3.97,1.14,1.73,1.15,23.98,20.49,2.46,23.48,3.36,29.64,0.9,0.58
2025-01-22 14:07:41,4.65,1.29,4.58,25.5,0.83,2.98,2.99,2.74,1.91,1.85,1.8,1.74,20.64,24.55,1.23,29.96,2.09,0.96,0.7,3.93
2025-01-22 14:07:42,23.36,22.77,20.39,0.65,1.53,1.07,3.01,20.53,20.25,1.62,22.62,24.06,1.61,3.14,1.41,4.73,0.77,1.02,4.55,4.4
2025-01-22 14:07:43,3.41,24.33,0.84,1.19,28.17,1.26,1.54,1.33,21.24,25.44,1.24,21.16,1.43,22.68,4.75,3.87,0.75,29.7,27.34,1.58
2025-01-22 14:07:44,1.42,1.95,29.87,20.55,3.0,2.9,4.09,29.47,0.61,4.68,24.4,25.08,2.35,21.1,1.85,4.68,1.84,3.98,3.57,4.9
2025-01-22 14:07:45,4.69,2.84,20.57,26.85,4.16,24.09,1.28,1.33,1.77,0.84,3.88,3.32,29.91,21.3,3.27,20.08,27.93,0.61,1.77,1.02
2025-01-22 14:07:46,28.22,4.87,4.28,1.3,4.84,24.36,2.41,25.64,20.27,23.13,1.69,2.07,4.17,23.8,25.03,26.93,23.67,20.26,3.47,4.65
2025-01-22 14:07:47,3.42,4.42,1.52,1.09,24.62,3.15,2.94,20.42,0.85,2.15,22.31,1.74,2.58,22.61,27.22,1.7,28.07,1.06,3.23,1.14
2025-01-22 14:07:48,1.48,2.33,23.49,4.99,1.73,4.65,23.07,26.72,1.05,2.16,1.66,3.36,29.28,22.79,26.25,1.36,0.66,2.54,0.6,22.36
2025-01-22 14:07:49,22.43,1.94,0.87,28.06,2.93,25.34,1.19,4.63,1.08,24.14,27.9,2.96,4.33,2.98,25.75,1.48,25.59,21.96,4.83,0.84
2025-01-22 14:07:50,3.27,27.34,0.97,2.4,24.88,1.3,2.11,4.49,4.95,1.57,4.93,26.27,0.99,1.12,0.53,3.44,3.01,29.71,3.94,0.64
2025-01-22 14:07:51,2.67,1.91,3.01,4.84,2.32,1.2,3.97,0.68,28.92,4.18,20.91,2.59,1.01,4.97,4.59,1.78,22.32,22.48,3.45,27.63
2025-01-22 14:07:52,1.12,4.64,23.36,28.79,27.9,1.37,28.84,4.94,1.6,3.21,4.18,23.8,29.81,25.18,0.91,1.42,3.85,1.47,4.65,3.41
2025-01-22 14:07:53,3.64,29.92,25.41,27.67,25.41,1.56,1.24,0.64,1.39,27.63,22.6,25.13,4.02,3.5,1.16,3.23,1.93,4.95,28.15,20.82
2025-01-22 14:07:54,24.48,29.34,4.05,1.17,22.44,1.58,1.7,21.96,0.97,4.81,0.78,3.2,0.69,0.8,3.87,0.77,3.41,1.1,2.88,1.47
2025-01-22 14:07:55,1.86,2.51,25.62,3.2,25.33,1.69,24.28,2.33,22.1,1.71,1.43,2.72,20.59,27.77,24.67,1.85,0.54,1.17,20.35,4.88
2025-01-22 14:07:56,3.88,2.0,29.44,1.89,2.52,20.01,1.41,1.7,0.54,1.26,26.78,1.33,1.5,3.3,0.53,3.73,2.46,2.32,2.23,1.23
2025-01-22 14:07:57,2.1,0.69,0.51,1.78,4.92,23.3,2.06,3.04,1.37,21.72,1.43,4.85,1.52,0.55,0.74,4.19,0.8,2.54,25.95,2.69
2025-01-22 14:07:58,21.44,22.2,1.45,3.0,24.04,3.9,23.08,0.71,21.99,28.21,3.71,3.39,3.0,1.82,29.41,25.45,4.55,4.37,1.8,2.34
2025-01-22 14:07:59,3.01,24.22,3.87,4.03,1.23,20.01,0.94,0.55,20.11,3.9,1.27,21.07,20.49,4.12,26.68,0.91,1.69,4.34,4.33,0.51
2025-01-22 14:08:00,2.83,1.01,4.09,4.54,1.99,1.26,2.94,21.66,25.16,26.97,20.98,23.73,3.92,2.81,2.83,21.13,4.96,3.21,4.64,0.91
2025-01-22 14:08:01,1.87,1.71,1.03,1.84,3.64,3.94,4.24,0.83,3.85,0.56,0.93,1.33,22.33,3.37,0.59,1.76,22.55,3.42,0.76,2.47
2025-01-22 14:08:02,20.56,27.71,1.2,26.36,26.98,1.33,25.09,0.9,0.99,1.17,1.58,4.55,4.79,1.51,2.1,0.62,25.93,1.64,1.9,2.0
2025-01-22 14:08:03,22.56,1.17,4.22,0.66,4.43,1.41,4.9,1.85,1.35,2.74,1.87,3.72,2.8,0.5,24.09,3.46,21.67,3.75,20.86,29.67
2025-01-22 14:08:04,1.26,24.55,4.63,1.09,29.07,4.65,3.43,2.26,21.24,4.01,1.69,25.53,3.4,0.55,1.17,0.75,4.25,22.85,1.11,3.18
2025-01-22 14:08:05,0.58,22.66,1.26,1.27,25.48,4.99,0.88,1.85,2.7,27.63,23.46,0.94,4.01,2.17,1.5,29.69,4.6,4.01,1.13,1.49
2025-01-22 14:08:06,22.17,1.8,1.96,26.7,1.64,2.84,22.17,4.89,2.16,22.85,29.6,4.8,3.5,1.4,25.53,1.97,1.52,1.49,1.67,1.19
2025-01-22 14:08:07,1.74,27.86,1.25,3.15,1.01,0.97,4.07,3.59,2.98,27.31,29.39,27.06,1.19,0.5,4.34,25.6,27.85,2.91,3.79,21.38
2025-01-22 14:08:08,3.6,4.08,28.97,20.8,29.19,26.34,0.94,21.67,22.61,3.6,25.9,23.72,21.33,0.64,28.24,3.98,27.8,3.92,26.31,1.52
2025-01-22 14:08:09,25.0,1.22,2.93,22.38,2.83,20.8,4.38,26.53,4.29,4.28,28.79,22.54,0.64,0.78,26.47,1.39,1.17,24.2,28.66,1.32
2025-01-22 14:08:10,1.61,1.45,3.34,3.03,0.54,1.16,2.76,29.4,23.38,1.78,1.17,1.56,2.55,22.91,3.84,4.53,4.63,1.97,29.19,21.48
2025-01-22 14:08:11,3.59,28.05,27.33,22.26,4.72,0.79,3.89,1.69,26.42,4.53,1.73,1.49,20.98,4.26,26.73,1.2,1.01,0.73,4.86,4.69
2025-01-22 14:08:12,22.18,4.01,1.78,1.58,21.04,26.11,0.69,1.8,27.55,24.83,25.5,29.12,3.04,1.92,0.76,27.51,28.3,4.23,2.88,1.37
2025-01-22 14:08:13,29.22,26.0,3.11,2.16,1.98,2.77,25.02,2.04,2.0,0.66,2.48,0.87,0.79,2.22,3.87,2.79,20.04,1.5,27.9,1.82
2025-01-22 14:08:14,0.51,29.15,3.06,1.95,1.02,1.01,2.82,1.46,25.55,4.68,3.97,29.18,22.72,26.38,3.7,1.51,1.48,26.68,29.73,2.85
2025-01-22 14:08:15,1.97,1.83,0.81,4.27,1.86,0.72,2.73,21.01,1.81,0.54,1.75,0.61,2.2,4.1,24.91,2.45,1.38,26.34,4.9,4.91
2025-01-22 14:08:16,2.28,25.65,1.24,1.55,1.84,29.09,0.99,1.02,1.78,1.31,4.17,21.42,3.21,21.51,2.34,25.52,25.54,27.15,2.12,21.84
2025-01-22 14:08:17,25.86,1.96,2.3,23.88,28.27,1.34,29.75,1.91,4.46,2.45,3.66,1.03,22.98,22.37,4.33,1.59,1.07,20.51,4.42,1.49
2025-01-22 14:08:18,1.15,2.7,26.8,1.23,0.98,3.29,2.31,0.86,3.45,3.52,4.21,3.49,3.53,3.19,1.13,1.31,2.77,4.42,1.63,25.07
2025-01-22 14:08:19,0.83,25.24,2.49,2.65,2.28,26.44,3.95,28.85,1.12,3.1,24.81,26.91,23.58,1.32,4.35,2.76,0.92,2.96,25.38,4.64
2025-01-22 14:08:20,29.59,0.94,1.22,1.35,2.04,1.22,1.41,1.52,0.85,1.74,22.44,1.36,0.58,29.88,23.46,21.12,26.42,26.84,3.23,21.51
2025-01-22 14:08:21,2.64,2.64,21.39,1.76,23.4,28.96,4.66,4.71,1.24,0.99,0.65,21.95,3.72,4.1,0.81,1.72,4.57,23.18,4.51,0.64
2025-01-22 14:08:22,3.18,2.47,3.08,1.57,20.54,4.6,29.52,22.6,2.36,22.56,1.35,27.42,0.97,1.13,4.89,1.28,1.8,1.49,1.78,4.64
2025-01-22 14:08:23,4.19,29.77,4.98,0.83,24.42,1.06,27.09,1.16,2.52,27.36,0.62,20.62,2.15,1.38,4.3,26.6,3.87,1.54,1.89,24.54
2025-01-22 14:08:24,28.33,28.62,0.79,25.8,26.68,4.26,2.7,3.39,1.16,22.76,21.19,22.61,1.68,4.5,27.67,28.1,4.59,0.66,25.86,0.72
2025-01-22 14:08:25,28.08,2.87,1.99,25.35,28.52,24.93,0.52,4.62,1.93,2.58,1.42,23.2,2.83,0.98,2.67,29.15,21.42,21.93,28.41,24.38
2025-01-22 14:08:26,27.36,1.67,1.36,27.37,4.53,0.64,1.91,3.77,21.08,24.41,25.29,3.81,24.85,3.05,4.17,4.31,20.49,0.9,25.13,0.9
2025-01-22 14:08:27,29.58,0.52,2.91,2.3,0.83,2.89,3.96,1.3,27.82,3.32,1.19,3.28,2.27,3.56,20.8,4.82,3.04,21.35,1.98,1.81
2025-01-22 14:08:28,1.87,1.27,3.39,26.15,2.8,26.94,1.36,2.61,23.13,3.82,27.59,27.44,0.79,2.59,3.3,0.72,2.1,0.76,28.88,28.01
2025-01-22 14:08:29,0.93,3.39,4.75,4.41,4.39,25.79,0.63,25.22,3.02,0.56,1.64,23.13,22.16,20.08,1.82,2.52,29.87,24.52,4.25,26.56
2025-01-22 14:08:30,1.81,25.62,0.59,1.9,25.18,0.89,21.89,0.59,0.56,26.06,1.33,2.68,1.97,25.72,25.22,24.61,0.97,22.45,1.66,20.71
2025-01-22 14:08:31,28.74,28.99,26.35,1.35,1.32,1.17,25.3,26.21,26.74,4.51,24.25,4.49,1.26,28.79,23.14,20.92,2.83,0.76,24.99,28.84
2025-01-22 14:08:32,4.66,1.83,21.22,2.77,4.06,0.85,2.28,4.25,21.77,2.39,2.98,29.79,2.39,1.52,25.81,21.78,4.62,27.55,0.58,23.04
2025-01-22 14:08:33,0.8,3.97,29.84,1.96,1.61,3.89,21.8,29.06,2.5,29.52,2.19,0.51,2.41,24.31,23.3,22.1,24.0,21.51,2.72,29.51
2025-01-22 14:08:34,0.62,4.6,3.26,26.97,25.42,4.34,3.91,1.14,25.5,0.93,24.23,1.71,21.94,1.14,1.31,1.95,1.84,4.89,0.72,3.03
2025-01-22 14:08:35,4.83,0.53,2.86,3.46,4.88,20.3,28.51,4.95,1.13,1.43,21.18,23.69,1.69,24.89,20.4,1.37,2.89,4.3,2.7,24.44
2025-01-22 14:08:36,4.81,28.56,21.93,1.43,26.81,4.92,1.81,1.79,0.84,20.63,4.21,4.53,1.98,1.03,1.01,1.28,2.68,2.99,25.62,3.41
2025-01-22 14:08:37,4.19,4.1,28.68,1.29,1.82,0.54,23.4,4.78,2.05,26.62,1.53,28.86,4.83,1.27,20.42,24.22,3.6,2.55,1.34,3.28
2025-01-22 14:08:38,3.26,1.55,23.59,1.54,3.47,30.0,1.2,23.28,28.16,2.13,23.55,24.59,4.02,0.72,1.1,26.08,26.37,3.81,1.2,23.93
2025-01-22 14:08:39,28.14,2.56,4.26,2.03,29.26,0.95,20.25,4.81,1.69,1.23,24.32,25.52,26.57,27.99,4.89,26.66,21.46,3.67,0.89,0.98
